# expressivity.csv — ts=2026-09-02T19:54:06Z; git=9b818f3-dirty; clean=no(103); cpu=Intel(R) Xeon(R) 6975P-C; cores=16; mem=247GiB; os=Linux 6.17.0-1019-aws; jvm=OpenJDK 64-Bit Server VM 21.0.12 (Ubuntu); heap=24.0GiB; scala=3.8.1; sbt=2.0.8; build=scalac 3.8.1 -source:3.3 -feature -explain; tools=z3=Z3 version 5.1.0 - 64 bit  vampire=Vampire 5.1.0 (Release build, commit 7b2f410 on 2026-08-13 10:17:34 +0200)  egglog=egglog 3.0.0_2026-09-02_e5dea2d5; literalByRef=true patriciaOps=true; target=100000; bank=100; seed=12345
uniqueOut,entropy,nEmpty,nSpace,nPath,respSpace,respPath,respFrac,avgSize,nodes
1,0.0000,100,2,1,0,0,0.0000,0.000,18
1,0.0000,100,3,0,0,0,0.0000,0.000,16
1,0.0000,100,1,0,0,0,0.0000,0.000,32
1,0.0000,100,2,2,0,0,0.0000,0.000,15
1,0.0000,100,1,1,0,0,0.0000,0.000,15
1,0.0000,0,3,0,0,0,0.0000,3.000,53
2,0.5842,86,3,1,0,1,0.2500,0.140,26
29,3.3447,39,2,1,1,0,0.3333,0.830,18
1,0.0000,100,3,0,0,0,0.0000,0.000,25
1,0.0000,100,1,2,0,0,0.0000,0.000,24
1,0.0000,100,2,0,0,0,0.0000,0.000,31
6,1.1290,79,3,2,0,2,0.4000,0.220,35
46,4.8726,0,3,2,0,1,0.2000,1.000,43
1,0.0000,100,3,0,0,0,0.0000,0.000,26
14,3.2840,27,1,0,1,0,1.0000,1.920,82
1,0.0000,100,1,0,0,0,0.0000,0.000,18
67,5.7500,8,2,2,2,0,0.5000,2.630,29
1,0.0000,100,3,1,0,0,0.0000,0.000,15
81,6.0620,7,3,0,1,0,0.3333,3.300,35
36,3.4929,49,1,0,1,0,1.0000,0.890,39
1,0.0000,100,1,2,0,0,0.0000,0.000,47
1,0.0000,100,2,1,0,0,0.0000,0.000,25
5,1.1576,79,1,2,0,1,0.3333,0.210,15
1,0.0000,100,3,0,0,0,0.0000,0.000,20
1,0.0000,100,1,1,0,0,0.0000,0.000,24
1,0.0000,100,2,1,0,0,0.0000,0.000,89
1,0.0000,100,1,2,0,0,0.0000,0.000,47
1,0.0000,100,3,0,0,0,0.0000,0.000,66
1,0.0000,100,3,2,0,0,0.0000,0.000,31
1,0.0000,100,3,1,0,0,0.0000,0.000,14
1,0.0000,100,2,1,0,0,0.0000,0.000,14
1,0.0000,100,1,0,0,0,0.0000,0.000,54
1,0.0000,100,3,1,0,0,0.0000,0.000,27
1,0.0000,100,2,0,0,0,0.0000,0.000,35
1,0.0000,100,3,2,0,0,0.0000,0.000,19
3,0.2219,97,3,1,0,1,0.2500,0.030,19
11,2.1139,52,2,2,1,0,0.2500,0.550,36
10,1.2335,81,2,1,0,1,0.3333,0.190,65
98,6.6039,0,2,2,1,0,0.2500,4.380,18
1,0.0000,100,3,1,0,0,0.0000,0.000,20
1,0.0000,100,2,1,0,0,0.0000,0.000,83
1,0.0000,100,1,1,0,0,0.0000,0.000,19
1,0.0000,100,2,0,0,0,0.0000,0.000,32
2,0.8813,0,2,1,1,0,0.3333,1.300,24
48,4.5746,28,1,2,1,0,0.3333,1.260,39
3,0.4349,93,2,0,1,0,0.5000,0.070,20
1,0.0000,0,2,1,0,0,0.0000,2.000,24
1,0.0000,100,1,1,0,0,0.0000,0.000,54
1,0.0000,100,3,0,0,0,0.0000,0.000,24
1,0.0000,100,2,2,0,0,0.0000,0.000,23
1,0.0000,100,3,0,0,0,0.0000,0.000,49
1,0.0000,100,2,1,0,0,0.0000,0.000,53
1,0.0000,100,3,2,0,0,0.0000,0.000,40
2,0.9580,62,1,0,1,0,1.0000,0.380,43
4,0.2419,97,1,1,0,1,0.5000,0.030,80
1,0.0000,100,2,0,0,0,0.0000,0.000,28
1,0.0000,100,1,2,0,0,0.0000,0.000,25
1,0.0000,100,3,2,0,0,0.0000,0.000,24
1,0.0000,100,1,2,0,0,0.0000,0.000,17
16,3.7918,5,2,1,1,0,0.3333,2.240,26
1,0.0000,100,1,0,0,0,0.0000,0.000,13
1,0.0000,100,1,1,0,0,0.0000,0.000,31
1,0.0000,100,2,0,0,0,0.0000,0.000,64
1,0.0000,100,3,0,0,0,0.0000,0.000,81
1,0.0000,100,3,0,0,0,0.0000,0.000,13
2,0.1414,98,1,1,0,0,0.0000,0.020,25
1,0.0000,100,2,1,0,0,0.0000,0.000,17
1,0.0000,0,1,0,0,0,0.0000,1.000,19
6,0.8746,86,2,0,2,0,1.0000,0.140,70
1,0.0000,100,3,2,0,0,0.0000,0.000,13
1,0.0000,100,2,0,0,0,0.0000,0.000,74
1,0.0000,100,1,1,0,0,0.0000,0.000,18
1,0.0000,100,2,2,0,0,0.0000,0.000,24
1,0.0000,100,1,2,0,0,0.0000,0.000,20
1,0.0000,100,2,2,0,0,0.0000,0.000,34
1,0.0000,100,1,1,0,0,0.0000,0.000,25
1,0.0000,100,3,1,0,0,0.0000,0.000,32
1,0.0000,100,1,2,0,0,0.0000,0.000,14
1,0.0000,100,2,2,0,0,0.0000,0.000,34
1,0.0000,100,2,2,0,0,0.0000,0.000,29
1,0.0000,100,3,0,0,0,0.0000,0.000,39
1,0.0000,100,2,2,0,0,0.0000,0.000,40
2,0.8555,28,1,1,1,0,0.5000,0.720,17
1,0.0000,100,3,0,0,0,0.0000,0.000,26
1,0.0000,100,3,0,0,0,0.0000,0.000,16
1,0.0000,100,3,2,0,0,0.0000,0.000,23
38,3.9730,34,3,2,1,0,0.2000,0.990,17
1,0.0000,100,3,1,0,0,0.0000,0.000,40
1,0.0000,0,2,0,0,0,0.0000,1.000,17
12,1.5367,76,3,2,0,1,0.2000,0.240,18
2,0.1414,98,3,2,0,0,0.0000,0.020,16
37,4.1847,31,1,0,1,0,1.0000,1.070,44
5,0.6778,89,1,1,0,1,0.5000,0.110,37
12,0.9909,87,2,1,2,0,0.6667,0.290,44
3,0.6732,87,1,2,0,1,0.3333,0.130,29
2,0.9765,41,2,1,1,0,0.3333,0.590,12
1,0.0000,100,3,1,0,0,0.0000,0.000,76
1,0.0000,100,1,0,0,0,0.0000,0.000,23
67,5.4568,17,1,1,1,0,0.5000,5.100,16
14,1.0385,87,1,0,1,0,1.0000,1.680,17
1,0.0000,0,1,2,0,0,0.0000,1.000,33
70,5.6339,17,3,0,1,0,0.3333,1.810,23
1,0.0000,100,1,0,0,0,0.0000,0.000,14
1,0.0000,100,2,1,0,0,0.0000,0.000,48
1,0.0000,100,1,2,0,0,0.0000,0.000,13
1,0.0000,100,1,1,0,0,0.0000,0.000,23
1,0.0000,100,3,0,0,0,0.0000,0.000,14
32,2.9505,59,3,2,1,0,0.2000,0.720,20
1,0.0000,100,2,1,0,0,0.0000,0.000,54
2,0.5842,86,1,2,0,1,0.3333,0.140,24
3,1.2966,55,2,1,0,1,0.3333,0.450,14
40,4.2238,0,2,2,1,1,0.5000,2.580,43
8,1.0805,81,1,2,1,1,0.6667,0.200,35
1,0.0000,100,3,0,0,0,0.0000,0.000,45
1,0.0000,100,3,0,0,0,0.0000,0.000,29
13,1.3031,82,2,1,0,1,0.3333,0.180,57
2,0.1414,98,2,2,0,0,0.0000,0.020,27
27,2.2734,70,3,1,1,0,0.2500,0.610,13
1,0.0000,100,3,0,0,0,0.0000,0.000,20
1,0.0000,100,3,1,0,0,0.0000,0.000,17
1,0.0000,100,2,0,0,0,0.0000,0.000,20
1,0.0000,100,3,2,0,0,0.0000,0.000,44
1,0.0000,100,3,2,0,0,0.0000,0.000,40
9,0.6422,92,2,2,1,0,0.2500,0.550,34
1,0.0000,100,3,2,0,0,0.0000,0.000,66
72,5.2778,28,1,1,1,0,0.5000,6.860,21
1,0.0000,100,2,1,0,0,0.0000,0.000,26
1,0.0000,100,1,0,0,0,0.0000,0.000,34
1,0.0000,100,1,0,0,0,0.0000,0.000,34
5,2.1717,37,2,1,0,1,0.3333,0.630,26
2,0.0808,99,2,0,0,0,0.0000,0.010,13
1,0.0000,100,2,2,0,0,0.0000,0.000,25
41,4.1089,35,2,0,1,0,0.5000,1.010,22
1,0.0000,100,2,2,0,0,0.0000,0.000,12
1,0.0000,100,2,0,0,0,0.0000,0.000,27
1,0.0000,100,2,2,0,0,0.0000,0.000,35
2,0.7602,78,2,2,1,0,0.2500,0.220,21
1,0.0000,100,2,0,0,0,0.0000,0.000,37
1,0.0000,100,1,2,0,0,0.0000,0.000,12
23,2.6512,56,1,0,1,0,1.0000,0.640,20
1,0.0000,100,2,1,0,0,0.0000,0.000,14
1,0.0000,100,1,0,0,0,0.0000,0.000,13
1,0.0000,100,1,1,0,0,0.0000,0.000,13
1,0.0000,100,1,0,0,0,0.0000,0.000,86
98,6.6039,0,1,0,1,0,1.0000,4.380,20
1,0.0000,100,3,1,0,0,0.0000,0.000,22
1,0.0000,100,2,0,0,0,0.0000,0.000,15
1,0.0000,100,1,1,0,0,0.0000,0.000,17
14,3.3614,0,1,2,1,0,0.3333,2.710,40
40,4.1475,28,1,0,1,0,1.0000,2.250,20
34,3.5240,44,3,0,1,0,0.3333,0.850,23
1,0.0000,100,3,1,0,0,0.0000,0.000,17
1,0.0000,0,2,0,0,0,0.0000,1.000,14
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,3,1,0,0,0.0000,0.000,69
1,0.0000,100,2,2,0,0,0.0000,0.000,16
1,0.0000,100,2,2,0,0,0.0000,0.000,45
45,3.3917,56,1,0,1,0,1.0000,2.870,28
3,0.2747,96,2,1,1,0,0.3333,0.040,42
96,6.5639,0,3,0,1,0,0.3333,4.100,43
4,1.8573,31,1,2,1,1,0.6667,0.770,24
1,0.0000,100,2,0,0,0,0.0000,0.000,55
27,3.1993,44,3,1,1,0,0.2500,0.790,13
38,3.9605,35,3,0,1,0,0.3333,0.980,15
100,6.6439,0,3,0,2,0,0.6667,7.950,14
1,0.0000,100,1,0,0,0,0.0000,0.000,14
1,0.0000,100,3,0,0,0,0.0000,0.000,41
1,0.0000,100,1,1,0,0,0.0000,0.000,16
1,0.0000,100,3,1,0,0,0.0000,0.000,32
1,0.0000,100,1,2,0,0,0.0000,0.000,18
1,0.0000,100,3,1,0,0,0.0000,0.000,26
1,0.0000,100,1,2,0,0,0.0000,0.000,58
15,3.4356,19,2,1,0,1,0.3333,2.170,28
66,4.8941,34,3,1,2,0,0.5000,4.240,33
1,0.0000,100,2,1,0,0,0.0000,0.000,32
34,4.2594,0,1,0,1,0,1.0000,1.000,41
8,1.4746,74,2,1,1,0,0.3333,0.300,40
5,0.3825,95,3,1,0,1,0.2500,0.100,56
2,0.6801,82,2,0,1,0,0.5000,0.180,15
1,0.0000,100,2,0,0,0,0.0000,0.000,36
1,0.0000,100,3,1,0,0,0.0000,0.000,54
46,4.8726,0,1,1,0,1,0.5000,1.000,20
6,1.0976,79,2,2,1,0,0.2500,0.220,18
1,0.0000,100,2,1,0,0,0.0000,0.000,58
27,4.3829,5,1,2,1,1,0.6667,2.620,29
13,1.7996,67,2,1,0,1,0.3333,0.660,15
2,0.1414,98,1,2,0,0,0.0000,0.020,32
10,2.2185,38,2,2,0,1,0.2500,0.620,51
7,1.3034,68,3,0,2,0,0.6667,0.320,16
2,0.3274,94,3,1,0,1,0.2500,0.060,54
1,0.0000,100,3,2,0,0,0.0000,0.000,27
4,0.3023,96,2,2,0,0,0.0000,0.040,54
1,0.0000,100,1,0,0,0,0.0000,0.000,39
1,0.0000,100,1,1,0,0,0.0000,0.000,93
1,0.0000,100,3,2,0,0,0.0000,0.000,34
23,3.6169,30,3,1,1,1,0.5000,1.300,41
1,0.0000,0,3,0,0,0,0.0000,1.000,37
2,0.5294,88,3,2,0,1,0.2000,0.120,16
1,0.0000,100,2,0,0,0,0.0000,0.000,31
52,4.4137,37,2,0,2,0,1.0000,1.700,30
1,0.0000,100,1,1,0,0,0.0000,0.000,14
36,4.4009,0,1,2,1,0,0.3333,3.000,33
15,3.5533,0,2,2,1,0,0.2500,2.600,32
1,0.0000,100,3,1,0,0,0.0000,0.000,13
10,0.7218,91,3,2,0,1,0.2000,0.370,27
37,3.7110,42,1,0,1,0,1.0000,0.910,20
7,0.8634,87,3,1,0,1,0.2500,0.130,45
1,0.0000,100,3,2,0,0,0.0000,0.000,20
1,0.0000,100,1,1,0,0,0.0000,0.000,14
1,0.0000,100,3,1,0,0,0.0000,0.000,68
1,0.0000,100,1,0,0,0,0.0000,0.000,14
1,0.0000,100,1,1,0,0,0.0000,0.000,21
2,0.8555,72,2,0,1,0,0.5000,0.280,30
1,0.0000,100,1,1,0,0,0.0000,0.000,42
1,0.0000,100,2,1,0,0,0.0000,0.000,31
2,0.9988,48,3,0,1,0,0.3333,0.520,47
1,0.0000,100,1,1,0,0,0.0000,0.000,159
1,0.0000,100,3,2,0,0,0.0000,0.000,37
1,0.0000,100,3,0,0,0,0.0000,0.000,18
1,0.0000,100,3,1,0,0,0.0000,0.000,20
1,0.0000,100,2,1,0,0,0.0000,0.000,14
1,0.0000,100,1,2,0,0,0.0000,0.000,24
1,0.0000,100,3,1,0,0,0.0000,0.000,31
13,2.2241,29,2,2,1,0,0.2500,0.710,24
1,0.0000,100,1,1,0,0,0.0000,0.000,70
1,0.0000,100,3,2,0,0,0.0000,0.000,61
38,4.0544,34,2,1,1,1,0.6667,0.660,12
1,0.0000,100,1,1,0,0,0.0000,0.000,19
3,0.2219,97,1,2,0,0,0.0000,0.030,35
1,0.0000,100,2,1,0,0,0.0000,0.000,51
1,0.0000,100,1,0,0,0,0.0000,0.000,17
1,0.0000,100,1,1,0,0,0.0000,0.000,48
1,0.0000,100,2,0,0,0,0.0000,0.000,20
1,0.0000,100,2,2,0,0,0.0000,0.000,37
3,0.2219,97,2,1,0,1,0.3333,0.030,20
1,0.0000,100,1,2,0,0,0.0000,0.000,23
1,0.0000,100,1,1,0,0,0.0000,0.000,34
1,0.0000,100,2,1,0,0,0.0000,0.000,48
1,0.0000,100,2,0,0,0,0.0000,0.000,67
1,0.0000,0,3,0,0,0,0.0000,1.000,13
1,0.0000,100,3,1,0,0,0.0000,0.000,12
7,1.3764,68,3,0,2,0,0.6667,0.320,41
1,0.0000,100,1,0,0,0,0.0000,0.000,13
1,0.0000,100,2,1,0,0,0.0000,0.000,51
1,0.0000,100,1,0,0,0,0.0000,0.000,34
1,0.0000,100,3,2,0,0,0.0000,0.000,36
1,0.0000,100,1,1,0,0,0.0000,0.000,25
81,6.0607,3,3,2,1,1,0.4000,3.150,28
10,1.7877,42,2,2,1,0,0.2500,0.710,16
1,0.0000,100,1,0,0,0,0.0000,0.000,35
1,0.0000,100,2,2,0,0,0.0000,0.000,51
1,0.0000,100,3,0,0,0,0.0000,0.000,21
1,0.0000,100,1,0,0,0,0.0000,0.000,30
1,0.0000,100,2,1,0,0,0.0000,0.000,30
1,0.0000,100,1,0,0,0,0.0000,0.000,31
12,2.0946,51,3,1,2,0,0.5000,0.580,38
1,0.0000,100,2,0,0,0,0.0000,0.000,20
1,0.0000,100,1,0,0,0,0.0000,0.000,69
1,0.0000,0,1,1,0,0,0.0000,1.000,21
1,0.0000,100,2,2,0,0,0.0000,0.000,80
1,0.0000,100,3,1,0,0,0.0000,0.000,15
98,6.6039,0,1,0,1,0,1.0000,4.590,32
1,0.0000,100,1,2,0,0,0.0000,0.000,42
1,0.0000,100,2,1,0,0,0.0000,0.000,40
94,6.5039,0,1,0,1,0,1.0000,3.850,21
1,0.0000,100,3,0,0,0,0.0000,0.000,16
1,0.0000,100,1,2,0,0,0.0000,0.000,44
1,0.0000,100,1,1,0,0,0.0000,0.000,17
98,6.6039,0,1,1,1,0,0.5000,4.380,22
1,0.0000,0,1,1,0,0,0.0000,2.000,14
1,0.0000,100,3,1,0,0,0.0000,0.000,16
1,0.0000,100,2,1,0,0,0.0000,0.000,18
98,6.6039,0,3,0,1,0,0.3333,4.380,36
1,0.0000,100,3,1,0,0,0.0000,0.000,22
96,6.5639,2,3,1,1,0,0.2500,5.830,16
1,0.0000,100,2,2,0,0,0.0000,0.000,47
4,0.2419,97,3,0,0,0,0.0000,0.090,48
42,4.3385,28,3,0,1,0,0.3333,1.170,15
1,0.0000,100,1,0,0,0,0.0000,0.000,18
2,0.7015,81,3,2,0,1,0.2000,0.190,66
1,0.0000,0,2,0,0,0,0.0000,1.000,27
67,5.6227,15,2,1,1,1,0.6667,1.890,40
1,0.0000,100,3,0,0,0,0.0000,0.000,39
1,0.0000,100,3,1,0,0,0.0000,0.000,14
2,0.6801,82,3,0,0,0,0.0000,0.180,27
1,0.0000,100,3,1,0,0,0.0000,0.000,15
1,0.0000,100,2,0,0,0,0.0000,0.000,25
1,0.0000,100,2,1,0,0,0.0000,0.000,19
18,2.0378,69,3,0,2,0,0.6667,0.380,15
1,0.0000,100,2,0,0,0,0.0000,0.000,12
1,0.0000,100,2,1,0,0,0.0000,0.000,17
1,0.0000,100,2,0,0,0,0.0000,0.000,21
1,0.0000,100,3,0,0,0,0.0000,0.000,32
1,0.0000,100,2,2,0,0,0.0000,0.000,19
25,3.3418,12,1,0,1,0,1.0000,0.880,35
1,0.0000,100,1,0,0,0,0.0000,0.000,59
1,0.0000,100,2,0,0,0,0.0000,0.000,35
1,0.0000,100,2,0,0,0,0.0000,0.000,13
99,6.6239,0,3,0,2,0,0.6667,5.370,17
1,0.0000,100,1,0,0,0,0.0000,0.000,42
1,0.0000,100,2,1,0,0,0.0000,0.000,28
96,6.5563,0,2,2,1,0,0.2500,4.050,28
1,0.0000,100,2,1,0,0,0.0000,0.000,35
1,0.0000,100,1,0,0,0,0.0000,0.000,19
1,0.0000,100,1,0,0,0,0.0000,0.000,39
1,0.0000,100,2,0,0,0,0.0000,0.000,25
5,2.1747,35,2,2,0,1,0.2500,0.650,15
1,0.0000,100,1,2,0,0,0.0000,0.000,45
6,0.8759,85,3,0,1,0,0.3333,0.150,23
3,1.3870,28,2,0,1,0,0.5000,0.720,22
1,0.0000,100,1,0,0,0,0.0000,0.000,21
74,5.4429,25,1,0,1,0,1.0000,2.440,28
98,6.6039,0,2,2,1,0,0.2500,4.380,26
11,2.7723,0,2,0,1,0,0.5000,2.080,19
1,0.0000,0,3,1,0,0,0.0000,1.000,16
1,0.0000,100,3,0,0,0,0.0000,0.000,15
2,0.3274,94,3,0,1,0,0.3333,0.060,17
1,0.0000,100,3,1,0,0,0.0000,0.000,33
1,0.0000,100,1,0,0,0,0.0000,0.000,26
95,6.5078,5,1,0,1,0,1.0000,4.320,12
1,0.0000,100,2,2,0,0,0.0000,0.000,12
1,0.0000,100,2,0,0,0,0.0000,0.000,18
5,1.3723,73,1,2,0,1,0.3333,0.360,45
1,0.0000,100,1,1,0,0,0.0000,0.000,23
1,0.0000,100,2,0,0,0,0.0000,0.000,17
7,2.3378,44,3,2,1,0,0.2000,0.720,39
1,0.0000,100,1,2,0,0,0.0000,0.000,18
46,4.8726,0,1,2,0,1,0.3333,2.000,50
88,6.2722,6,2,0,2,0,1.0000,10.360,34
10,0.7218,91,1,1,0,1,0.5000,0.540,22
1,0.0000,0,2,0,0,0,0.0000,1.000,69
8,1.2637,79,3,2,0,1,0.2000,0.250,49
1,0.0000,100,3,1,0,0,0.0000,0.000,12
17,1.7853,73,2,2,2,0,0.5000,0.340,29
1,0.0000,100,2,0,0,0,0.0000,0.000,50
1,0.0000,100,2,0,0,0,0.0000,0.000,24
1,0.0000,100,2,2,0,0,0.0000,0.000,12
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,1,2,0,0,0.0000,0.000,21
1,0.0000,100,3,2,0,0,0.0000,0.000,73
32,4.1062,0,1,2,0,2,0.6667,1.230,39
6,1.2116,72,1,0,1,0,1.0000,0.280,26
3,0.1614,98,1,2,0,1,0.3333,0.020,36
1,0.0000,0,3,0,0,0,0.0000,1.000,16
1,0.0000,100,1,2,0,0,0.0000,0.000,28
1,0.0000,100,2,2,0,0,0.0000,0.000,47
1,0.0000,100,2,2,0,0,0.0000,0.000,22
2,0.9507,0,1,1,0,1,0.5000,3.630,13
1,0.0000,100,1,1,0,0,0.0000,0.000,26
1,0.0000,100,3,2,0,0,0.0000,0.000,12
1,0.0000,100,3,2,0,0,0.0000,0.000,50
1,0.0000,100,3,2,0,0,0.0000,0.000,13
1,0.0000,100,2,0,0,0,0.0000,0.000,33
62,5.5072,14,3,1,1,0,0.2500,1.520,53
1,0.0000,100,1,1,0,0,0.0000,0.000,23
1,0.0000,100,3,2,0,0,0.0000,0.000,26
1,0.0000,100,1,0,0,0,0.0000,0.000,45
100,6.6439,0,3,2,1,1,0.4000,4.050,15
1,0.0000,100,3,1,0,0,0.0000,0.000,48
1,0.0000,100,2,0,0,0,0.0000,0.000,40
95,6.5439,0,2,1,1,1,0.6667,3.550,27
6,1.0659,81,1,2,0,1,0.3333,0.190,26
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,3,2,0,0,0.0000,0.000,14
1,0.0000,100,1,2,0,0,0.0000,0.000,17
1,0.0000,100,1,2,0,0,0.0000,0.000,30
1,0.0000,100,1,2,0,0,0.0000,0.000,49
1,0.0000,100,3,2,0,0,0.0000,0.000,36
96,6.5563,0,3,0,1,0,0.3333,4.440,79
79,6.0888,0,3,1,1,1,0.5000,4.040,29
1,0.0000,100,1,2,0,0,0.0000,0.000,128
46,4.8726,0,2,1,0,1,0.3333,1.000,26
1,0.0000,100,1,0,0,0,0.0000,0.000,23
84,5.9490,17,1,0,1,0,1.0000,5.650,54
1,0.0000,100,2,0,0,0,0.0000,0.000,20
1,0.0000,100,1,2,0,0,0.0000,0.000,13
96,6.5563,0,2,0,1,0,0.5000,4.050,27
2,0.0808,99,1,0,0,0,0.0000,0.010,22
4,0.5618,91,2,0,1,0,0.5000,0.090,16
1,0.0000,0,2,0,0,0,0.0000,3.000,54
31,3.1424,54,3,0,1,0,0.3333,0.770,39
1,0.0000,100,1,1,0,0,0.0000,0.000,40
1,0.0000,100,3,0,0,0,0.0000,0.000,22
1,0.0000,100,3,1,0,0,0.0000,0.000,25
1,0.0000,100,3,1,0,0,0.0000,0.000,16
1,0.0000,100,3,2,0,0,0.0000,0.000,46
1,0.0000,100,2,2,0,0,0.0000,0.000,28
1,0.0000,100,2,2,0,0,0.0000,0.000,16
1,0.0000,100,1,1,0,0,0.0000,0.000,67
1,0.0000,100,2,2,0,0,0.0000,0.000,17
1,0.0000,0,3,1,0,0,0.0000,5.000,32
1,0.0000,100,3,1,0,0,0.0000,0.000,16
4,0.2419,97,2,2,0,1,0.2500,0.030,24
1,0.0000,100,3,0,0,0,0.0000,0.000,18
5,0.7155,88,1,0,1,0,1.0000,0.130,20
46,4.8726,0,3,2,0,1,0.2000,1.000,21
1,0.0000,100,2,0,0,0,0.0000,0.000,63
1,0.0000,100,1,1,0,0,0.0000,0.000,120
1,0.0000,100,2,1,0,0,0.0000,0.000,29
2,0.1944,97,2,1,0,0,0.0000,0.030,72
77,5.9482,11,1,0,1,0,1.0000,3.910,24
1,0.0000,100,3,2,0,0,0.0000,0.000,14
5,0.7863,87,1,1,1,0,0.5000,0.140,25
1,0.0000,100,2,0,0,0,0.0000,0.000,62
98,6.6039,0,1,2,1,0,0.3333,4.380,13
1,0.0000,100,3,1,0,0,0.0000,0.000,37
1,0.0000,100,3,0,0,0,0.0000,0.000,31
1,0.0000,100,3,2,0,0,0.0000,0.000,67
96,6.5563,0,2,0,1,0,0.5000,4.050,23
1,0.0000,100,1,2,0,0,0.0000,0.000,21
1,0.0000,100,2,0,0,0,0.0000,0.000,13
1,0.0000,100,3,1,0,0,0.0000,0.000,15
1,0.0000,100,3,0,0,0,0.0000,0.000,80
2,0.4365,91,3,0,1,0,0.3333,0.090,25
1,0.0000,100,2,0,0,0,0.0000,0.000,29
1,0.0000,100,2,1,0,0,0.0000,0.000,43
28,2.5332,65,1,0,1,0,1.0000,0.520,13
1,0.0000,100,1,0,0,0,0.0000,0.000,17
1,0.0000,100,1,0,0,0,0.0000,0.000,14
98,6.6039,0,3,2,1,0,0.2000,4.380,29
1,0.0000,100,2,1,0,0,0.0000,0.000,30
5,1.5504,67,3,2,0,1,0.2000,0.330,23
1,0.0000,100,1,1,0,0,0.0000,0.000,96
98,6.6039,0,1,0,1,0,1.0000,4.380,25
2,0.7219,20,3,1,0,1,0.2500,1.600,30
1,0.0000,100,1,0,0,0,0.0000,0.000,21
1,0.0000,100,1,0,0,0,0.0000,0.000,19
100,6.6439,0,1,1,1,1,1.0000,4.380,39
1,0.0000,100,2,0,0,0,0.0000,0.000,23
5,0.3223,96,2,0,1,0,0.5000,0.050,41
1,0.0000,100,1,1,0,0,0.0000,0.000,28
2,0.9507,37,1,1,0,1,0.5000,0.630,17
1,0.0000,100,2,0,0,0,0.0000,0.000,49
24,3.3191,0,3,1,1,1,0.5000,1.000,26
1,0.0000,0,1,0,0,0,0.0000,1.000,69
1,0.0000,100,1,1,0,0,0.0000,0.000,15
50,4.1715,42,2,0,2,0,1.0000,1.070,13
1,0.0000,100,2,1,0,0,0.0000,0.000,49
1,0.0000,100,2,0,0,0,0.0000,0.000,57
1,0.0000,100,2,1,0,0,0.0000,0.000,16
1,0.0000,100,3,1,0,0,0.0000,0.000,15
1,0.0000,100,1,0,0,0,0.0000,0.000,48
1,0.0000,100,3,0,0,0,0.0000,0.000,14
1,0.0000,100,1,2,0,0,0.0000,0.000,14
1,0.0000,0,3,2,0,0,0.0000,1.000,16
1,0.0000,100,2,2,0,0,0.0000,0.000,35
1,0.0000,100,3,2,0,0,0.0000,0.000,12
1,0.0000,100,1,0,0,0,0.0000,0.000,25
98,6.6039,0,2,2,1,0,0.2500,4.380,13
2,0.1414,98,2,2,0,0,0.0000,0.020,24
1,0.0000,100,3,2,0,0,0.0000,0.000,18
4,0.3023,96,2,2,0,2,0.5000,0.070,37
65,5.6786,12,2,0,1,0,0.5000,1.690,35
1,0.0000,100,2,1,0,0,0.0000,0.000,63
2,0.9044,32,3,1,1,0,0.2500,0.680,19
1,0.0000,100,3,2,0,0,0.0000,0.000,35
33,3.2538,50,3,0,1,0,0.3333,1.280,24
1,0.0000,100,1,1,0,0,0.0000,0.000,23
1,0.0000,100,1,1,0,0,0.0000,0.000,35
4,0.5061,92,3,0,1,0,0.3333,0.080,19
1,0.0000,100,3,2,0,0,0.0000,0.000,58
1,0.0000,100,1,1,0,0,0.0000,0.000,15
1,0.0000,100,2,0,0,0,0.0000,0.000,46
4,0.3023,96,3,1,0,1,0.2500,0.040,20
1,0.0000,100,2,2,0,0,0.0000,0.000,60
8,2.0720,56,2,0,1,0,0.5000,0.570,54
47,4.8926,0,1,1,0,1,0.5000,1.450,20
4,0.8707,84,1,1,0,1,0.5000,0.160,46
1,0.0000,100,3,2,0,0,0.0000,0.000,16
1,0.0000,100,1,2,0,0,0.0000,0.000,37
1,0.0000,100,2,1,0,0,0.0000,0.000,25
1,0.0000,100,3,1,0,0,0.0000,0.000,19
1,0.0000,100,3,1,0,0,0.0000,0.000,14
1,0.0000,100,1,2,0,0,0.0000,0.000,25
10,1.0097,86,3,1,0,1,0.2500,0.140,22
2,0.9248,34,2,0,1,0,0.5000,0.660,48
1,0.0000,100,2,2,0,0,0.0000,0.000,56
98,6.6039,0,3,0,1,0,0.3333,4.380,16
1,0.0000,100,3,0,0,0,0.0000,0.000,60
1,0.0000,100,2,2,0,0,0.0000,0.000,15
6,1.0537,78,3,0,1,0,0.3333,0.220,26
1,0.0000,100,2,2,0,0,0.0000,0.000,12
13,0.9596,0,3,2,1,0,0.2000,1.490,20
1,0.0000,100,2,1,0,0,0.0000,0.000,17
1,0.0000,100,3,0,0,0,0.0000,0.000,19
1,0.0000,100,3,2,0,0,0.0000,0.000,50
